# ----------------------------------------
# 보고서 개요
# 계정: APP_러닝라이프
# 속성: 러닝라이프
# ----------------------------------------
#  
# 시작일: 20250101
# 종료일: 20260601
N주,활성 사용자
통일로 가자! DMZ walk 현장 걷기 대회 - 러닝라이프,2162
더 크루 선셋 기부런 in 강촌 - 러닝라이프,2103
제11회 시흥시 전국하프마라톤 - 러닝라이프,2094
2025 마인드런 페스티벌 - 러닝라이프,2067
제 11회 아산 은행나무길 전국 마라톤 대회 - 러닝라이프,2022
2025 긍정 하프 마라톤 - 러닝라이프,1883
제23회 서울시민 마라톤대회 - 러닝라이프,1864
2025년 제2회 효도밥상 마라톤 - 러닝라이프,1828
제27회 이천 도자기 마라톤 대회 - 러닝라이프,1813
2025 Run your way SEOUL - 러닝라이프,1753
제4회 서울 한강 울트라마라톤 대회 - 러닝라이프,1730
2026 시드니 마라톤 - 러닝라이프,1665
2025 자유민주 마라톤 - 러닝라이프,1636
2025 한글런 - 러닝라이프,1612
2025 영암모터피아 F1마라톤 대회 in KIC - 러닝라이프,1566
2026 보스턴 영웅 마라톤 - 러닝라이프,1517
제23회 상주 곶감 마라톤대회 - 러닝라이프,1508
2025 애니멀런 서울 - 러닝라이프,1499
2025 부산바다마라톤 - 러닝라이프,1487
2025 정읍 내장산 트레일러닝 - 러닝라이프,1458
2026 BMW 베를린 마라톤 - 러닝라이프,1426
2026 오사카 마라톤 - 러닝라이프,1360
제25회 창원 통일 마라톤 대회 - 러닝라이프,1359
제8회 오션뷰 기장바다마라톤 - 러닝라이프,1359
2025 우이RUN - 러닝라이프,1338
서울 평화 마라톤 대회 - 러닝라이프,1333
2025 제24회 충주마라톤대회 - 러닝라이프,1295
제22회 강남국제평화마라톤 - 러닝라이프,1267
2025 평화 통일 마라톤 - 러닝라이프,1259
2025 서울 어스 마라톤대회 - 러닝라이프,1233
2026 도쿄 마라톤 - 러닝라이프,1196
제18회 청도 반시 전국 마라톤대회 - 러닝라이프,1125
제14회 부여 굿뜨레 마라톤 - 러닝라이프,1119
2025 성주참외 전국마라톤 - 러닝라이프,1098
2026 인사이더런 W DAY 1 - 러닝라이프,1087
2025 서울하프마라톤 - 러닝라이프,1086
2025 유관순 평화 마라톤 대회 - 러닝라이프,1085
2025 가민런 코리아 - 러닝라이프,1037
제18회 중랑구청장배 장미 마라톤대회 - 러닝라이프,1037
제 20회 여수마라톤대회 - 러닝라이프,1034
2025 홍천사랑마라톤 - 러닝라이프,987
제1회 세종특별자치시 전국마라톤대회 - 러닝라이프,987
2025 PINK RUN - 러닝라이프,951
2025 김대중 마라톤대회 - 러닝라이프,933
2025 의정부시 하천 마라톤 전국대회 - 러닝라이프,881
나 혼자만 레벨업 x 글로벌 6K 스페셜런 - 러닝라이프,872
